456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604734,3,"Too few columns (less than two)


URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",use attached file at right,Error or warning message that data is missing,UNEXECUTED
456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604735,4,"Column in middle missing data


URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",use attached file at right,Error or warning message that data is missing,UNEXECUTED
456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604736,5,"column contains special characters

URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",use attached file at right,Error or warning message that data is missing,UNEXECUTED
456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604737,6,"Invalid file format

URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",use attached file at right,Error or warning message that data is missing,UNEXECUTED
456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604738,7,"Missing Tab (site)

URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",use attached file at right,Error or warning message that data is missing,UNEXECUTED
456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604739,8,"Missing Header Row

URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",use attached file at right,Error or warning message that data is missing,UNEXECUTED
456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604740,9,"File is empty / blank

URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",use attached file at right,Error or warning message that data is missing,UNEXECUTED
456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604741,10,"Invalid file type in URL

URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=INVALIDFILETYPE

Headers:
Authorization : <validAuthorizationToken>

Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",Select valid input file,"4xx Bad Request

Error or warning message that URL is invalid",UNEXECUTED
456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604742,11,"Invalid brand in URL

URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<InvalidbrandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>

Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",Select valid input file,"4xx Bad Request

Error or warning message that URL is invalid",UNEXECUTED
456397,(MVP) TaxonomyCost APIs,ATTR-2503,[TaxCostAdmin] API TaxCostFileUpload - POST N Taxonomy File Upload Negative Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604743,12,"Invalid Client Id in URL

URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<InvalidclientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>

Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Upload File (see attached)",Select valid input file,"4xx Bad Request

Error or warning message that URL is invalid or client not found",UNEXECUTED
456396,(MVP) TaxonomyCost APIs,ATTR-2502,[TaxCostAdmin] API TaxCostFileUpload - POST P COST File Upload Positive Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,FAIL,,,22-May-19,,,2604725,1,"Valid File - few rows of data


URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=COST

Headers:
Authorization : <validAuthorizationToken>


Body:

form-data
Valid Upload File (see attached)",,"200 Ok

File <DIG_SPEND.csv> successfully uploaded to S3",UNEXECUTED
456395,(MVP) TaxonomyCost APIs,ATTR-2500,[TaxCostAdmin] API TaxCostFileUpload - POST P Taxonomy File Upload Positive Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,PASS,,,22-May-19,,,2604716,1,"Valid File - few rows of data


URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Valid Upload File (see attached)",,"200 Ok

File <Taxonomy_<brand>.csv> successfully uploaded to S3",UNEXECUTED
456395,(MVP) TaxonomyCost APIs,ATTR-2500,[TaxCostAdmin] API TaxCostFileUpload - POST P Taxonomy File Upload Positive Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,PASS,,,22-May-19,,,2604722,2,"Valid File - extra columns


URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Valid Upload File (see attached)",,"200 Ok

File <Taxonomy_<brand>.csv> successfully uploaded to S3",UNEXECUTED
456395,(MVP) TaxonomyCost APIs,ATTR-2500,[TaxCostAdmin] API TaxCostFileUpload - POST P Taxonomy File Upload Positive Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,PASS,,,22-May-19,,,2604724,3,"Valid File - fewer columns in Placement Tab


URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId2>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Valid Upload File (see attached)",,"200 Ok

File <Taxonomy_<brand2>.csv> successfully uploaded to S3",UNEXECUTED
456395,(MVP) TaxonomyCost APIs,ATTR-2500,[TaxCostAdmin] API TaxCostFileUpload - POST P Taxonomy File Upload Positive Test Cases,,Attribution,,Unscheduled,Medium,,Bruce Katz,22-May-19,PASS,,,22-May-19,,,2604723,4,"Valid File - Upload for second brand


URL: 
https://feature-admin-api.nielsen-attr.com/admin/upload/<clientId>/<brandId>/?type=TAX

Headers:
Authorization : <validAuthorizationToken>
Content-Type : application/octet-stream

Accept : application/octet-stream

Body:

binary
Valid Upload File (see attached)",,"200 Ok

File <Taxonomy_<brand>.csv> successfully uploaded to S3",UNEXECUTED
448639,Ad hoc,ATTR-1514,[DAR] Control File Data check - Verify the placement ids present in control file,DAR_Enablement,Attribution,,Unscheduled,Medium,Francis Sunny,Francis Sunny,16-May-19,PASS,,,16-May-19,,,2417637,1,Invoke the admin API to get campaign list,https://develop-admin-api.nielsen-attr.com/admin/client/<client_id>/campaignSites,Campaign list received through admin API,PASS
448639,Ad hoc,ATTR-1514,[DAR] Control File Data check - Verify the placement ids present in control file,DAR_Enablement,Attribution,,Unscheduled,Medium,Francis Sunny,Francis Sunny,16-May-19,PASS,,,16-May-19,,,2417638,2,Query mdl.placement_t to get the encrypted placement_ids tagged to the campaigns in step 1,"SELECT distinct encrpt_tag_placement_id FROM ""develop_mdl"".""placements_t"" where campaign_id in (<campaign_ids from step 1>);",encrypted placement_ids fetched,PASS
448639,Ad hoc,ATTR-1514,[DAR] Control File Data check - Verify the placement ids present in control file,DAR_Enablement,Attribution,,Unscheduled,Medium,Francis Sunny,Francis Sunny,16-May-19,PASS,,,16-May-19,,,2417639,3,get the distinct list of hashed placement_ids(2nd column) from control file,,distinct hashed placement ids fetched from control file,PASS
448639,Ad hoc,ATTR-1514,[DAR] Control File Data check - Verify the placement ids present in control file,DAR_Enablement,Attribution,,Unscheduled,Medium,Francis Sunny,Francis Sunny,16-May-19,PASS,,,16-May-19,,,2417640,4,compare the results in step 2 and 3,,The results should match,PASS
448638,Ad hoc,ATTR-1514,[DAR] Control File Data check - Verify the placement ids present in control file,DAR_Enablement,Attribution,,Unscheduled,Medium,Francis Sunny,Francis Sunny,16-May-19,PASS,,,16-May-19,,,2417637,1,Invoke the admin API to get campaign list,https://develop-admin-api.nielsen-attr.com/admin/client/<client_id>/campaignSites,Campaign list received through admin API,PASS
448638,Ad hoc,ATTR-1514,[DAR] Control File Data check - Verify the placement ids present in control file,DAR_Enablement,Attribution,,Unscheduled,Medium,Francis Sunny,Francis Sunny,16-May-19,PASS,,,16-May-19,,,2417638,2,Query mdl.placement_t to get the encrypted placement_ids tagged to the campaigns in step 1,"SELECT distinct encrpt_tag_placement_id FROM ""develop_mdl"".""placements_t"" where campaign_id in (<campaign_ids from step 1>);",encrypted placement_ids fetched,PASS
448638,Ad hoc,ATTR-1514,[DAR] Control File Data check - Verify the placement ids present in control file,DAR_Enablement,Attribution,,Unscheduled,Medium,Francis Sunny,Francis Sunny,16-May-19,PASS,,,16-May-19,,,2417639,3,get the distinct list of hashed placement_ids(2nd column) from control file,,distinct hashed placement ids fetched from control file,PASS
448638,Ad hoc,ATTR-1514,[DAR] Control File Data check - Verify the placement ids present in control file,DAR_Enablement,Attribution,,Unscheduled,Medium,Francis Sunny,Francis Sunny,16-May-19,PASS,,,16-May-19,,,2417640,4,compare the results in step 2 and 3,,The results should match,PASS
447656,Hyperion Y19S10,ATTR-2284,TVA-Matching module : Check EC2Shutdown step is deleting stack or not,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,PASS,,,15-May-19,,,2582595,1,Execute the TVA-Matching step function,,The step function should get triggered.,UNEXECUTED
447656,Hyperion Y19S10,ATTR-2284,TVA-Matching module : Check EC2Shutdown step is deleting stack or not,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,PASS,,,15-May-19,,,2582596,2,Check the EC2shutdown step is executing by deleting the stack.,,The created stack should be deleted on executing the EC2shutdown step.,UNEXECUTED
447618,Hyperion Y19S10,ATTR-2260,TVA Modeling orchestration: Check for successfull execution of step function,tva-modeling,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,PASS,,,15-May-19,,,2581611,1,Login to https://console.aws.amazon.com/console/home?region=us-east-1 using the login credentials.,,user should be able to login,UNEXECUTED
447618,Hyperion Y19S10,ATTR-2260,TVA Modeling orchestration: Check for successfull execution of step function,tva-modeling,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,PASS,,,15-May-19,,,2581612,2,Navigate to the service tab and choose the stepfunction option.,,"User should be directed to the stepfuction page, where a list of stepfunctions are listed",UNEXECUTED
447618,Hyperion Y19S10,ATTR-2260,TVA Modeling orchestration: Check for successfull execution of step function,tva-modeling,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,PASS,,,15-May-19,,,2581613,3,Choose the TVAModelingStepFunction and start execution,,The execution should start,UNEXECUTED
447618,Hyperion Y19S10,ATTR-2260,TVA Modeling orchestration: Check for successfull execution of step function,tva-modeling,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,PASS,,,15-May-19,,,2581614,4,The state machine has to be successfully execute all the steps without failures,,The state machineshould successfully execute all the steps without failures,UNEXECUTED
447604,Hyperion Y19S10,ATTR-2268,TVA_Modeling module : Check for failure execution of workflow in stepfunction,tva-modeling,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,FAIL,,,15-May-19,,,2581641,1,Create a workflow failure scenario by editing the step function code.(ex: Change the action field to 'execute_wrong' value.,,User should be able to edit the code.,UNEXECUTED
447604,Hyperion Y19S10,ATTR-2268,TVA_Modeling module : Check for failure execution of workflow in stepfunction,tva-modeling,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,FAIL,,,15-May-19,,,2581642,2,Execute the stepfunction,,User should be able to execute the step function,UNEXECUTED
447604,Hyperion Y19S10,ATTR-2268,TVA_Modeling module : Check for failure execution of workflow in stepfunction,tva-modeling,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,FAIL,,,15-May-19,,,2581643,3,The edited step should fail and execute through the intented steps,,The execution should be completed successfully with the falure logs.,UNEXECUTED
447602,Hyperion Y19S10,ATTR-2267,TVA_Matching module : Check for failure execution of workflow in stepfunction,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,FAIL,,ATTR-2280,15-May-19,,,2581637,1,Create a workflow failure scenario by editing the step function code.(ex: Change the action field to 'execute_wrong' value.,,User should be able to edit the code.,PASS
447602,Hyperion Y19S10,ATTR-2267,TVA_Matching module : Check for failure execution of workflow in stepfunction,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,FAIL,,ATTR-2280,15-May-19,,,2581638,2,Exxecute the stepfunction,,User should be able to execute the step function,PASS
447602,Hyperion Y19S10,ATTR-2267,TVA_Matching module : Check for failure execution of workflow in stepfunction,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,15-May-19,FAIL,,ATTR-2280,15-May-19,,,2581639,3,The edited step should fail and execute through the intented steps,,The execution should be completed successfully with the falure logs.,FAIL
445630,Hyperion Y19S10,ATTR-2261,TVA Matching orchestration: Check for successfull execution of step function,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,14-May-19,FAIL,,ATTR-2255,14-May-19,,,2581615,1,Login to https://console.aws.amazon.com/console/home?region=us-east-1 using the login credentials.,,user should be able to login,PASS
445630,Hyperion Y19S10,ATTR-2261,TVA Matching orchestration: Check for successfull execution of step function,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,14-May-19,FAIL,,ATTR-2255,14-May-19,,,2581616,2,Navigate to the service tab and choose the stepfunction option.,,"User should be directed to the stepfuction page, where a list of stepfunctions are listed",PASS
445630,Hyperion Y19S10,ATTR-2261,TVA Matching orchestration: Check for successfull execution of step function,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,14-May-19,FAIL,,ATTR-2255,14-May-19,,,2581617,3,Choose the TVAMatchingStepFunction and start execution,,The execution should start,FAIL
445630,Hyperion Y19S10,ATTR-2261,TVA Matching orchestration: Check for successfull execution of step function,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,14-May-19,FAIL,,ATTR-2255,14-May-19,,,2581618,4,The state machine has to be successfully execute all the steps without failures,,The state machineshould successfully execute all the steps without failures,FAIL
445628,Hyperion Y19S10,ATTR-2265,TVA-Modeling module : Check EC2Shutdown step is deleting stack or not,tva-modeling,Attribution,,Unscheduled,Medium,,Navajitha N,14-May-19,FAIL,,ATTR-2254,14-May-19,,,2581632,1,Execute the TVA-Modeling step function,,The step function should get triggered.,PASS
445628,Hyperion Y19S10,ATTR-2265,TVA-Modeling module : Check EC2Shutdown step is deleting stack or not,tva-modeling,Attribution,,Unscheduled,Medium,,Navajitha N,14-May-19,FAIL,,ATTR-2254,14-May-19,,,2581633,2,Check the EC2shutdown step is executing by deleting the stack.,,The created stack should be deleted on executing the EC2shutdown step.,FAIL
445619,Hyperion Y19S10,ATTR-2262,TVA-Matching module : Check for correct bucket/folder name in Amazon S3,tva-matching,Attribution,,Unscheduled,Medium,,Navajitha N,14-May-19,FAIL,,ATTR-2250,14-May-19,,,2581631,1,The TVA-Matching module should have the stepfunction referring to the S3 location bucket/tva-matching/tva-matching/execution_code,,The S3 location should be exactly same as : bucket/tva-matching/tva-matching/execution_code,UNEXECUTED
439775,Hyperion Y19S10,ATTR-2097,TVA-data-unification module : Verifying by deleting files in S3,tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2564959,1,Create a python function to check whether files are present in corresponding S3 folder and return a boolean output.,,The function should return true if files are present/ return false if files are not present in the aws S3.,UNEXECUTED
439775,Hyperion Y19S10,ATTR-2097,TVA-data-unification module : Verifying by deleting files in S3,tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2564960,2,"Function call is done by passing two parameters and they are:
bucket_name, prefix_path.",,The function should get the corresponding parameters and execute the function.,UNEXECUTED
439774,Hyperion Y19S10,ATTR-2096,"TVA-data-unification module : Checks, if files are not present in aws S3",tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2564950,1,Create a python function to check whether files are present in corresponding S3 folder and return a boolean output.,,The function should return false if files are not present in the aws S3.,UNEXECUTED
439774,Hyperion Y19S10,ATTR-2096,"TVA-data-unification module : Checks, if files are not present in aws S3",tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2564951,2,"Function call is done by passing two parameters and they are:
bucket_name, prefix_path.",,The function should get the corresponding parameters and execute the function.,UNEXECUTED
439773,Hyperion Y19S10,ATTR-2095,TVA-data-unification module : Check if files are present in aws S3,tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2563334,1,Create a python function to check whether files are present in corresponding S3 folder and return a boolean output.,,"The function should return true if files are present in the aws S3.
Also print the file names.",UNEXECUTED
439773,Hyperion Y19S10,ATTR-2095,TVA-data-unification module : Check if files are present in aws S3,tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2564948,2,"Function call is done by passing two parameters and they are:
bucket_name, prefix_path.",,The function should get the corresponding parameters and execute the function.,UNEXECUTED
439772,Hyperion Y19S10,ATTR-2094,TVA-data-unification module : Check whether stepfunction executed output files are correct for JD power,tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2562851,1,Create a python function to trigger aws state machine(stepfunction),,Created code should be able to trigger the step function,UNEXECUTED
439772,Hyperion Y19S10,ATTR-2094,TVA-data-unification module : Check whether stepfunction executed output files are correct for JD power,tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2562852,2,"Check whether output files are being loaded into the S3 folder structure, attr-tva-matching-input-dev/conversions/unified/",,"The output files should be loaded into the S3 folder structure, attr-tva-matching-input-dev/conversions/unified/",UNEXECUTED
439772,Hyperion Y19S10,ATTR-2094,TVA-data-unification module : Check whether stepfunction executed output files are correct for JD power,tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2562853,3,Check whether the Output files have the exact query output as that of the sample file created with the same query.,,The output files should have the exact query outputs.,UNEXECUTED
439771,Hyperion Y19S10,ATTR-2093,TVA-data-unification module : Check whether stepfunction executes with output file for JD power,tva-data-unification,Attribution,,Unscheduled,Medium,Anu Jacob,Anu Jacob,08-May-19,PASS,,,08-May-19,,,2562255,1,Create a python function to trigger aws state machine(stepfunction),,Created code should be able to trigger the step function,UNEXECUTED
